asset_id,relative_path,asset_name,asset_type,scientific_role,classification,source_workspace_path,source_git_branch,source_git_commit,generating_script,generation_command,config_file,input_assets,output_assets,random_seed,data_source,license_or_access_condition,dimensions_or_row_count,checksum_sha256,last_verified_date,verification_method,associated_claim_ids,associated_table_ids,associated_figure_ids,limitations,migration_decision
A0001,CLAIM_EVIDENCE_MAP.csv,CLAIM_EVIDENCE_MAP.csv,csv,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/CLAIM_EVIDENCE_MAP.csv,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,4,47b4e8d46b04ebc864d85ba40e22cf13c0dbdb9e9e067d91da656ed2b543b1ed,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0161,data/raw/yield/nass_yield_corn_2005_2025.csv,nass_yield_corn_2005_2025.csv,csv,raw public agricultural/economic input,REPRODUCIBLE_WITH_EXTERNAL_DOWNLOAD,/Users/luxinyu/Desktop/论文 1/data/raw/yield/nass_yield_corn_2005_2025.csv,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,USDA NASS/ERS or BEA; see sidecar metadata,Public source; confirm agency terms and citation before publication,47906,ef9171f4abffadd94548e8f12fdf73464cbb67d7d99295f47c7bea81c4413d3e,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0162,data/raw/yield/nass_yield_corn_2005_2025.metadata.json,nass_yield_corn_2005_2025.metadata.json,json,raw public agricultural/economic input,REPRODUCIBLE_WITH_EXTERNAL_DOWNLOAD,/Users/luxinyu/Desktop/论文 1/data/raw/yield/nass_yield_corn_2005_2025.metadata.json,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,USDA NASS/ERS or BEA; see sidecar metadata,Public source; confirm agency terms and citation before publication,659 bytes,51e3dcb6be6add52e585e633222b7aa3f99d599c157ddd5bc12259d4d761cc45,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0163,data/raw/yield/nass_yield_oats_2005_2025.csv,nass_yield_oats_2005_2025.csv,csv,raw public agricultural/economic input,REPRODUCIBLE_WITH_EXTERNAL_DOWNLOAD,/Users/luxinyu/Desktop/论文 1/data/raw/yield/nass_yield_oats_2005_2025.csv,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,USDA NASS/ERS or BEA; see sidecar metadata,Public source; confirm agency terms and citation before publication,9883,596d08accdaebf535dd5a50a78674d8fc81f5b732ef47b29c89024694a1756ec,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0164,data/raw/yield/nass_yield_oats_2005_2025.metadata.json,nass_yield_oats_2005_2025.metadata.json,json,raw public agricultural/economic input,REPRODUCIBLE_WITH_EXTERNAL_DOWNLOAD,/Users/luxinyu/Desktop/论文 1/data/raw/yield/nass_yield_oats_2005_2025.metadata.json,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,USDA NASS/ERS or BEA; see sidecar metadata,Public source; confirm agency terms and citation before publication,658 bytes,5911ccb5da522f16db7c1623958d75cbe053bf95d793dc8d8353d17edb8e6657,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0165,data/raw/yield/nass_yield_soybean_2005_2025.csv,nass_yield_soybean_2005_2025.csv,csv,raw public agricultural/economic input,REPRODUCIBLE_WITH_EXTERNAL_DOWNLOAD,/Users/luxinyu/Desktop/论文 1/data/raw/yield/nass_yield_soybean_2005_2025.csv,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,USDA NASS/ERS or BEA; see sidecar metadata,Public source; confirm agency terms and citation before publication,33382,bc73707c5d3dea922f6be9d2f9d2da72d923655c48066812eac1d7ce55999a86,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0166,data/raw/yield/nass_yield_soybean_2005_2025.metadata.json,nass_yield_soybean_2005_2025.metadata.json,json,raw public agricultural/economic input,REPRODUCIBLE_WITH_EXTERNAL_DOWNLOAD,/Users/luxinyu/Desktop/论文 1/data/raw/yield/nass_yield_soybean_2005_2025.metadata.json,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,USDA NASS/ERS or BEA; see sidecar metadata,Public source; confirm agency terms and citation before publication,663 bytes,5a2df9a18791efdfda34e51544e7295e5cabab0d6c3526f9cbd48438fc581107,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0167,data/raw/yield/nass_yield_winter_wheat_2005_2025.csv,nass_yield_winter_wheat_2005_2025.csv,csv,raw public agricultural/economic input,REPRODUCIBLE_WITH_EXTERNAL_DOWNLOAD,/Users/luxinyu/Desktop/论文 1/data/raw/yield/nass_yield_winter_wheat_2005_2025.csv,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,USDA NASS/ERS or BEA; see sidecar metadata,Public source; confirm agency terms and citation before publication,31812,fe20d89861bd9f08ce17bfdeb104d612675368023f7c88e0b00475de70913832,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0168,data/raw/yield/nass_yield_winter_wheat_2005_2025.metadata.json,nass_yield_winter_wheat_2005_2025.metadata.json,json,raw public agricultural/economic input,REPRODUCIBLE_WITH_EXTERNAL_DOWNLOAD,/Users/luxinyu/Desktop/论文 1/data/raw/yield/nass_yield_winter_wheat_2005_2025.metadata.json,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,USDA NASS/ERS or BEA; see sidecar metadata,Public source; confirm agency terms and citation before publication,688 bytes,bfe8e66919edd1c9cbf988d50ac5f95ab26b33eb2ade59ed72ac92d1838a4975,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0169,data/raw_manifest/processed_panel_validation.json,processed_panel_validation.json,json,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/data/metadata/processed_panel_validation.json,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Public source; confirm agency terms and citation before publication,134 bytes,9752b872cc125eff0183009ca764458b2a00ca17975750fe020eacc7e5a76c0a,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0170,data/raw_manifest/raw_file_manifest.csv,raw_file_manifest.csv,csv,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/data/metadata/raw_file_manifest.csv,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Public source; confirm agency terms and citation before publication,26,4c02a73148f499ccde946b04d3703d19e8c9087be6bf9b2a5b7d25b0522aa790,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0171,data/schemas/processed_panel_validation.json,processed_panel_validation.json,json,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/data/schemas/processed_panel_validation.json,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Public source; confirm agency terms and citation before publication,134 bytes,9752b872cc125eff0183009ca764458b2a00ca17975750fe020eacc7e5a76c0a,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0172,environment/environment_notes.md,environment_notes.md,md,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/environment_notes.md,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,3,4972f7ff3f46db598e07570b8dbe971e8c65c734af79afc7e7cedd0e1639c675,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0173,environment/pyproject.toml,pyproject.toml,toml,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/pyproject.toml,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,756 bytes,de19d61a59b889b668421925064e7c00cb673b10ca704a05d03eeed0b4fab6c8,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0174,environment/requirements.txt,requirements.txt,txt,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/requirements.txt,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,10,b21a12622871b4c9879a15d6ceaac2aac40b028896fe715da56d7850310bd4b4,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0175,environment/system_info.txt,system_info.txt,txt,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/system_info.txt,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,12,040e0123df5350b58248e0452b0930c518ae8f8eef28c1ff6dafd85f5d669320,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0176,migration_tests/expected_results/smoke_empirical_summary.csv,smoke_empirical_summary.csv,csv,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/migration_tests/expected_results/smoke_empirical_summary.csv,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,2,2a0b1e6f07eb557cdf772ec896b998752402151596f9731a5b1e2e0618d06099,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0177,migration_tests/expected_results/smoke_optimization.json,smoke_optimization.json,json,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/migration_tests/expected_results/smoke_optimization.json,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,configs/base_config.yaml,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,808 bytes,f4b715f647c91e62aeecd69486eff38041e6aeecf6cee4eaedcc3e87083fc200,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0178,migration_tests/generate_records.py,generate_records.py,py,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/migration_tests/generate_records.py,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,58,58a87cd6ca30a133422a90010ab7cd8cbd17bd799934154324087899c755dc7d,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0179,migration_tests/smoke_test.py,smoke_test.py,py,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/migration_tests/smoke_test.py,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,55,ff2e13339f31fdf8b8b3a7ed5651b493bab3af5f6cb7876772485b7789632d64,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0180,migration_tests/smoke_test.sh,smoke_test.sh,sh,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/migration_tests/smoke_test.sh,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,117 bytes,80355cfe85e4506629f93d7e03501d54c3a6ec15a8074f16bc693798ee359782,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0181,migration_tests/validate_checksums.py,validate_checksums.py,py,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/migration_tests/validate_checksums.py,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,15,3fca9e0a16ac693cc7dfe330623b6cd61fb61e30ebd665b44afca9410433752b,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0182,migration_tests/validate_manifest.py,validate_manifest.py,py,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/migration_tests/validate_manifest.py,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,9,3edc8cd5e1c7cc494297bc31fc77e0d8d67f71e9406548f327c0dc366785ebc2,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0183,provenance/commands/smoke_command.txt,smoke_command.txt,txt,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/provenance/commands/smoke_command.txt,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,1,a753fcf7ef7e0b7dc2015a7c0855d4086efad9114f3454426de6d41a6e5f130c,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0184,provenance/git/UNCOMMITTED_BUT_CAPTURED.patch,UNCOMMITTED_BUT_CAPTURED.patch,patch,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/provenance/git/UNCOMMITTED_BUT_CAPTURED.patch,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,106541 bytes,ee8b35b69c90bb98869cf0e6f0a7ac1b7dcd3e659d5841fd5cff96b396d17032,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0185,provenance/git/git_diff_stat.txt,git_diff_stat.txt,txt,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/provenance/git/git_diff_stat.txt,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,128,cecc731656c7dbebdf495e857f9794603fc82330a17f0dc33dc42f2dab455387,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0186,provenance/git/git_status_short.txt,git_status_short.txt,txt,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/provenance/git/git_status_short.txt,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,166,0f37c0929e3d0cbf76ec2d120a4d7ad1a399da9aedb667d0a8da43c99b10e5fe,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0187,provenance/git/source_tracked_files.txt,source_tracked_files.txt,txt,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/provenance/git/source_tracked_files.txt,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,110,d733dc50341918967996ac2efc67a9dee4ebcedcc902eea69dc1d6967cf09e65,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0188,provenance/logs/smoke_run_1.log,smoke_run_1.log,log,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/provenance/logs/smoke_run_1.log,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,120 bytes,895961a83a88b0c3ba771b8dc2e387109c8f1517a16885641b769cb9376abc03,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0189,provenance/logs/smoke_run_2.log,smoke_run_2.log,log,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/provenance/logs/smoke_run_2.log,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,120 bytes,895961a83a88b0c3ba771b8dc2e387109c8f1517a16885641b769cb9376abc03,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0190,provenance/output_lineage/numerical_comparison.txt,numerical_comparison.txt,txt,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/provenance/output_lineage/numerical_comparison.txt,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,1,57adbcb2b34844ef56215d9e608c6e62f7b3c1cb10922891b897fe25a96aec06,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0191,provenance/seeds/seed_registry.txt,seed_registry.txt,txt,"reproducibility code, configuration, test, or provenance",VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/provenance/seeds/seed_registry.txt,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,historical Git workspace,Repository-owned code/provenance; license not supplied,1,28dfa223aee2c01850d6b1ea8e64cca37bd26c8071bcf112a49bd56f796031f7,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0192,review_required/README.md,README.md,md,review-directory documentation,VERIFIED_REPRODUCIBLE,/Users/luxinyu/Desktop/论文 1/review_required/README.md,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,,copied byte-for-byte from source,,,,,generated migration documentation,Repository-owned code/provenance; license not supplied,3,c962f6251edfdf9861d853cd0f20e0bcd236b1625e9f10f2199c9940d95d4fb7,2026-07-18,selected tests + checksum + static scan,,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0193,verified_outputs/figures/smoke_allocation.png,smoke_allocation.png,png,bounded smoke-reproduction output,VERIFIED_REPRODUCIBLE,GENERATED_IN_MIGRATION,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,migration_tests/smoke_test.py,python migration_tests/smoke_test.py,configs/base_config.yaml,data/processed/county_year_crop_panel.csv; code/utilities/src,verified_outputs/figures/smoke_allocation.png,20260703,generated inside migration package,Repository-owned code/provenance; license not supplied,28065 bytes,d59750eb3431e66f884f8be2f6bc927ee2bc4940a292f18b8c90874bfec65bcd,2026-07-18,fresh smoke reproduction,SMOKE_EMPIRICAL;SMOKE_OPTIMIZATION,,SMOKE_FIGURE,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0194,verified_outputs/figures/smoke_allocation_figure_data.csv,smoke_allocation_figure_data.csv,csv,bounded smoke-reproduction output,VERIFIED_REPRODUCIBLE,GENERATED_IN_MIGRATION,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,migration_tests/smoke_test.py,python migration_tests/smoke_test.py,configs/base_config.yaml,data/processed/county_year_crop_panel.csv; code/utilities/src,verified_outputs/figures/smoke_allocation_figure_data.csv,20260703,generated inside migration package,Repository-owned code/provenance; license not supplied,4,a3fe8b585b336426a45e750248ad5bf298321f8b0d2522f5b10565e248eb1d02,2026-07-18,fresh smoke reproduction,SMOKE_EMPIRICAL;SMOKE_OPTIMIZATION,,SMOKE_FIGURE,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0195,verified_outputs/metrics/smoke_optimization.json,smoke_optimization.json,json,bounded smoke-reproduction output,VERIFIED_REPRODUCIBLE,GENERATED_IN_MIGRATION,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,migration_tests/smoke_test.py,python migration_tests/smoke_test.py,configs/base_config.yaml,data/processed/county_year_crop_panel.csv; code/utilities/src,verified_outputs/metrics/smoke_optimization.json,20260703,generated inside migration package,Repository-owned code/provenance; license not supplied,808 bytes,f4b715f647c91e62aeecd69486eff38041e6aeecf6cee4eaedcc3e87083fc200,2026-07-18,fresh smoke reproduction,SMOKE_EMPIRICAL;SMOKE_OPTIMIZATION,,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
A0196,verified_outputs/tables/smoke_empirical_summary.csv,smoke_empirical_summary.csv,csv,bounded smoke-reproduction output,VERIFIED_REPRODUCIBLE,GENERATED_IN_MIGRATION,codex/final-crop-ranking-paper,8da55744bfa3cb73ffae89d59c9282e4737ff792,migration_tests/smoke_test.py,python migration_tests/smoke_test.py,configs/base_config.yaml,data/processed/county_year_crop_panel.csv; code/utilities/src,verified_outputs/tables/smoke_empirical_summary.csv,20260703,generated inside migration package,Repository-owned code/provenance; license not supplied,2,2a0b1e6f07eb557cdf772ec896b998752402151596f9731a5b1e2e0618d06099,2026-07-18,fresh smoke reproduction,SMOKE_EMPIRICAL;SMOKE_OPTIMIZATION,SMOKE_TABLE,,Uncommitted source tree captured; no historical manuscript claim is verified by migration alone,COPIED_CANONICAL
